text	classify
کرنٹ اکاونٹ سرپلس کے ساتھ اگرمہنگائی کی شرح24٪ہوتواسکا مطلب ہوتاہے،تباہی، یعنی صرف اورصرف تباہی۔یعنی سرکار اپنی عوام پرخرچہ کرنےکی بجائے الٹا انکی جیبیں کاٹ رہی ہے اور ساتھ میں اپنے '' پالتو '' بھی عوام کو نوچ کھانے کے لئے چھوڑ رکھے ہے اینویں ای کھپ پائی ہوئی اے☺️	1.0
دیکھ لو نظر ثانی نہیں ہو سکتی😁	0.0
توہین؟ ب بی ایس ڈی کی سندھ پولیس کی عزت بھی تھی؟ پہلے یہ بتاؤ😄😂😂😂 ا	1.0
آرمی چیف پر الزامات لگانے کے بعد بلاؤل نے آرمی چیف سے تحقیقات کروانے کی درخواست کی 😂 اے پیا جے انقلاب ISPR	1.0
 اپ زندگی کو بہتر جب بنا سکتے ہیں جب آ پ کام کے دوران صرف اپنے کام پہ توجہ دیں نیٹ پہ نہی پب جی پہ تو بلکل بھی نہی 👍…	0.0
میں تو اسے یاد بھی نہیں تھا۔	0.0
باجوہ صاحب نے کرنل کی بیوی کا بھی نوٹس لیا تھا۔۔ 😂😂	0.0
اب تک تو چالیسویں کی کھوتا بریانی بھی کھاچکے ہوتے ہیں 😂	0.0
یہ تو اور بھی اچھا ہے میں اسی طرح کے مہمانوں کو تو اڈیکتا ہوں جو بس سلامی دیں اور بغیر کچھ کھاۓ پیے چلے جايٴیں 😂😂😂😂😂😂😂	0.0
پشاور میٹرو میں اب تک 3 باجوہ آگ لگ چکی ہے، باقی اللہ خیر کرے 😎	0.0
کیا سعودیہ عرب نے پاکستان کے خلاف ووٹ دیا ہے FATF میں 😠😠😠😠😠	0.0
یہ عربی عیاش ہیں 😐😐🙊🙊	0.0
ب شرم لوگ پڑھے لکھے جاہل پارلیمنٹ میں کیسے چلے جاتے ہیں۔۔۔۔😠	1.0
اس کا رونا نہیں، کیوں تم نے کیا دل برباد.. اس کا غم ہے کہ بہت دیر میں برباد کیا.. 🎶	0.0
"کیا سیاسی جماعتوں کے اندر بحث ہوتی ہے، جسٹس جمال خان مندوخیل 

اس سے زیادہ بحث کیا ہو گی کہ سندھ ہاؤس میں بیٹھ کر پارٹی پر تنقید ہورہی ہے، اٹارنی جنرل 

جتنا مرضی غصہ ہو پارٹی کیساتھ کھڑے رہنا چاہیے، چیف جسٹس 

مغرب میں لوگ پارٹی کے اندر غصے کا اظہار کرتے ہیں، چیف جسٹس"	0.0
 اتنا بڑا نام کما کے اتنی نیچ حرکت کرتے ہو ۔ آپ کا کام ہے صحافت کرنا نہ کہ چھپ کے لوگوں کے گھروں کی تانک جھانک کر نا 💪	0.0
جزاک اللہ 🍃🌸🍃 ہمیشہ خوش رہے ۔اللہ تعالٰی ساری مشکلات پریشانیوں کو دور فرمائے صحت و تندرستی عطا فرمائے گھر میں رزق میں خیر و برکت عطا فرمائے آمین🍃🌸🍃🌸🍃🌸🍃	0.0
کچھ دن تو رک جاتے کوئی طریقہ بھی ہوتا ہے یار 🤦‍♂️	0.0
 محبوب وہ واحد مخلوق ہے جو اپنی مرضی سے آپکے زخموں پر آئیوڈین لگاتا ہے اور کبھی پائیوڈین لگاتا ہے	1.0
تیرا پوہارا خاندان قادیانی مادر چودھے اب لکھنا بھی بھول گیا 😂😂😂😂😂	1.0
😁اے تے ہے	0.0
قوم اپنا پیٹ کاٹ کر جدید ترین اسلحہ فوج کو اس لیے دیتی ھے کہ اس کارخ دشمن کی طرف ھوتاھے لیکن بدقسمتی سے پاکستان میں فوج کا رخ اپنی ہی قوم کی طرف ھے اور پیٹھ دشمن کی طرف 💯👊	1.0
"@IM__PTi اور ان تینوں باتوں کا جواب نہیں 
کیونکہ خان صاحب صرف تنقید کر سکتے ہیں"	1.0
ساری زندگی بُرائی ہے مجھ میں سہی!🌾 آپ بتائیں جنت کی چابی محفوظ ہے نہ۔۔۔۔؟ 😎	1.0
 شبلی فراز کی نظر بھی بس کپڑوں اور جوتیوں پر ہی ہوتی ہے۔ پس ثابت ہوا کہ شبلی جوتیوں کے قابل ہی ہے 😂😂😂	1.0
سول سپر میسی آنے کی سپیڈ اگر بڑھانی ھے تو کیپٹن صفدر کو ہر ہفتے مزار قائد پر حاضری دینی پڑے گی 😂	1.0
صفدر بیچارہ تنظیم سازی کے لیے مونڈ میں تھا۔ اور😂😂😂😂	1.0
ان لوگوں کو عوام نے اس کام کے لئے منتخب کيا تھا تا کہ ايوان میں يہارا ثابت کر سکيں کہ سب سے اچھی سيٹی کون بجاتا ہے۔۔ شرم_ان_کو_مگر_نہیں 👈🌾🌾🌾	1.0
باتوں باتوں میں خُرافات پہ آسکتا ہے۔۔۔ جو بھی کم ظرف ہو۔۔۔۔ اوقات پہ آسکتا ہے۔۔۔ Dedicated 🐍 😁	0.0
نہ گلے رہے،نہ گماں رہے۔۔✨ نہ گزارشیں ہیں،نہ گفتگو۔۔	0.0
"ویسے اگر بھارتی سپورٹ والے TLP + TTP سے اتنے مزاکرات کرنے ہیں اور مک مکا کرنا ہے تو پھر ان گروہوں کے ابو سے بھی اسی طرح کوئی ڈیل کرلو۔ 

#sarcasm"	1.0
الزام یہ ہے عشق میں دیوانہ ہوں 	0.0
بیلو رانی نے کوئٹہ جلسے میں جانے سے معزرت کر لی فضل الرحمن کی زاول ایک بار پھر شروع 😜😂😂	1.0
کوئی_مرادعلی_شاہ_سےپوچھے کہ اگر دو سال کی وفاقی حکومت نااہل ہے تو بارہ سال سے کتنی فتوحات حاصل کیں سندھ حکومت نے 😂	1.0
عراق میں دوپہر کے وقت اگر آپ کسی کے گھر جائیں تو میزبان کہتا ہے صبح بخیر اگر آپ جواب میں ظہر بخیر کہیں تو سمجھ جائیگا کہ آپ نے کھانا کھایا ہوا ہے اور اگر آپ جواب میں صبح بخیر کہیں گے تو کھانا لے آئیگا عراق ❤️	0.0
آرمی چیف پر الزامات لگانے کے بعد بلاؤل نے آرمی چیف سے تحقیقات کروانے کی درخواست کی 😂 اے پیا جے انقلاب ISPR	0.0
جب مرنا ہی ٹہرا ہے تو مجھ پر ہی مر جاؤ😜	0.0
کام تو بخوبی eventually دی رہے ہو شیرو..	0.0
تو کج وی نا کہہ😂😂😂🤣	0.0
کسے؟ 😷	0.0
کچھ ایسے بدقسمت بھی ہوتے ہیں، کہ جن کے انڈے میں بھی کیڑا نکل آتا ہے 😂	1.0
پہلے وہ کونسا محکمہ چلا رہے تھے تیری طرح وہ بھی پالتو  ہی لگتے ہیں	1.0
میری کوئی عزت نہیں کرتا نہ گھر پر نہ گھر سے باھر، بہت برا ھوں ناں میں دعا کرو مر جاؤں کیفٹن صفدر پولیس کے سامنے رو پڑا اور ساتھ پولیس والوں کو بھی رلا دیا.😜	0.0
واہ واہ ۔۔👏	0.0
 ائی سالا، کراچی میں تو پوووووولیس بھی پکڑا جات اے 😂😂 پولیس_کو_عزت_دو	1.0
ووٹ کو عزت دو کے بیانیے کو آج بھی تقویت مل گئی گيٴی✌✌✌✌✌✌	0.0
راجہ جی پلیز فلائٹ موڈ سے نکل کر کھا کریں انگلش میں تاکہ عوام کو سمجھ بھی آئے 	1.0
جس شہر کا آئی جی اغوا ھو جائے، وہاں کے باسیوں کو گھبرانے کہ اجازت ھونا چاہئیے 😷 WeStandWithSindhPolice	1.0
 آپ ﷺ نے فرمایا '' جنت میں ایسے لوگ داخل ہوں گے جن کے دل چڑیوں کی طرح نرم ہوں گے '' _🍁 ☕❤️شام بخیر ❤️☕	0.0
@jam_kamal جام کمال صاحب آخر کار پریشانی کے عالم میں کبھی BNP کو نشانہ بنانے میں نظر آرہا تو کبھی قدوس بزنجو صاحب پر تنقید برائے اصلاح کرنے بجائے نفسیاتی طور پر اپنے شکست کو تسلیم کیا MPA شاہوانی صاحب پر تجزیہ دور کی بات ہے	0.0
عمران خان کا مقابلہ طیب اردگان اور مہنگاتیر جیسے لیڈروں سے ہے نواز شریف ذرداری اور ان جیسے اور تو خان صاحب کے پشاوری چپل کے برابر نہیں 😁😟	1.0
اوہ اچھا اچھا۔ یہ بیچاری غریب ودوا لگ رہئُ ہے۔ قرضہ لینے آیئ ہو گی کہ مرغیاں خرید کر بزنس کر سکے۔ اپنے چھوٹے بچوں کا پیٹ پالنے سکے۔ شبھ شبھ سوچو۔ دیکھو کتنی دُکھی لگ رہئُ ہے 💔	1.0
 خود کو کھو نے کا پتا ہی نہ چلا🔥 _کسی کو پانے کی یوں انتہا کردی🔥 ❤️ محفل_سخن	0.0
اچھا ہے وہ نہ کریں جو آپ کے گلے پڑ جائے جیسے نواز شریف پڑ گیا ہے اب بھی وقت ہے اس ملک کو بچا لیں ۔ ہم روکھی سوکھی کھا لیں گے مگر اس صورت میں کہ ہمیں اپنے ملک سے ایسے عناصر کو ختم کرنا ہوگا جو اس سب کے ذمے دار ہیں چاہے وہ پھر کوئی بھی ہو ہم آپکے ساتھ ہیں بس یہ ہی کہنا تھا 	1.0
ٹھیک اے 😁	0.0
من بہ هــــــیچ غذایے نمیتونم نہ بگمـ😢	0.0
 پورے ملک میں مہنگائی عروج پر ہے ،وزیراعلی سندھ پوچھنا یہ تھا سندھ پاکستان سے باہر ہے؟؟ 😂	1.0
هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه	0.0
چیف نے کراچی واقعے کا نوٹس لے لیا نیوز چیف اپنا نالائق لونڈا سنبھالو ورنہ۔۔۔۔۔۔۔	1.0
 ہماری زندگی میں کچھ ایسے لوگ بھی آتے ہیں جو گدھے پر سوار ہونے کے لائق بھی نہیں ہوتے لیکن ہمارے ذہنوں پر سوار ہو جاتے ہیں😏	0.0
ھاھاھاھا 😂😂	0.0
اسکو اپنی بہنوں سے ہی مار پڑجانی ہے لگتا😂😂	0.0
ہر بات پر منہ پھولا لیتے ہو پچھلے جنم میں غبارہ تھے کیا😂	0.0
اس کی مذمت کرتے ہیں 💔💔	0.0
اب اتنا بھی آئیڈیل ماحول تو نہ سوچیں 😜	1.0
"اس تھریڈمیں کمینٹری کو پڑھیں۔ اب کوئی ہماری قوم کی حص مزاح اور حص طنز کے معیار پہ تنقید نہیں کر سکتا۔ sociology کے طلبا۶ کے لئے ایک اچھا موضوع تحقیق!
#humour #cynicism #sarcasm #Urdu #pakistan #sociology #irony #wit https://t.co/4Ra3Ugd0mo https://t.co/2V6o3fOkyR"	1.0
میں نے کچھ لوگ لگا رکھا ہیں اپنی پیٹھ پیچھے برائی کرنے کے لیے تنخواہ کچھ بھی نہیں مگر کام بڑی ایمانداری سے کرتے ہیں 😂😜🙊😏😂...	1.0
😆😆 کامران خان ریلیکس۔ ٹینشن مت لیں آپ کا دماغی توازن خراب ہونے کا خطرہ ہے	1.0
🌷 خوبصورت لوگ لازمی نہیں کہ اچھے ہوں ... لیکن اچھے لوگ ہمیشہ خوبصورت ہوتے ہیں ⁦	0.0
احساس کمتری کا شکار لوگ اگر زندگی میں کسی زہریلے تعلق میں پھنس جائیں تو زہریلا شخص ان کے ساتھ جتنا مرضی برا سلوک کر لے۔۔۔یہ ساری زندگی اپنے احساس کمتری کی وجہ سے یہ سوچ کر اس سے تعلق نہیں توڑتے کہ چونکہ میں کمتر ہوں۔۔۔اس لئے مجھے کوئی اورنہیں ملے گا۔۔۔ 💔	0.0
بے غیرتوں کا ٹولہ 😂	0.0
کیا پٹواری اس دنیا میں زلیل ہونے آۓ ہیں یا مریم ان کو عزت دے گی 😝🙏 لفافوں_کی_فیک_نیوز	1.0
تیرے غرور کو دیکھ کر تیری تمنا چھوڑ دی ہم نے💔 زرا ہم بھی تو دیکھیں کون چاہتا ہے تجھے ہم سے زیادہ🔥	0.0
ہاہاہاہا فوج بدنام ہو گی ہے نشئی کے لئے 😂	1.0
جس کا خون ہی حرامی ہو ... باپ نامعلوم ہو.. لیڈر کتا غدار ہو قادیانی یار ہے اس کے دگڑ دلے بھی اب بولیں گے 😡😡😡😡😡😡 تیری اوقات صرف ایک پلیٹ کھوتا بریانی ہے بسس اب نکلا ... گندی نالی کا کیڑا	1.0
تمہارا لمس کسی کو بھی پاگل کر دے گا، خوشبو تمہاری ہر خوشبو سے بہتر ہے.. میری چائے ☕	0.0
اپنی باری احتیاط۔ وزیر اعظم اور آرمی چیف کی کابینہ پر اعتراض ۔ عجیب لاجک ہے 😂😂	1.0
ﺍﭘﻨﮯ ﺁﭘــــ ﻣﯿﮟ ﻣﺴﺘــــ ﮨﻮﮞ💜👑 ﺟﻨﺎﺑــــ ﻣﯿﮟ ﺧﻮﺩ ﭘﺮﺳﺘــــ ﮨﻮﮞ🔥	0.0
ووٹ کو عزت دو کی حقوق کی جنگ میاں نواز شریف کے سنگ 🐆🐆🐆	1.0
"ڈاکٹرز کے پرامن احتجاج پر لاٹھی چارج اور آنسو گیس
#Kudos پنجاب حکومت، کرونا جنگ کے فرنٹ لائن فائٹرز اسہی تشدد اور تذلیل کے حقدار ہیں #Sarcasm :1 https://t.co/fufQhkuJxG"	1.0
برسوں کی تحقیق کے بعد یہ بات پتا چلی ہے کہ آپ بس 🌾 پر چڑھیں یا بس 🌾 آپ پر چڑھے ٹکٹ تہاڈا ای کٹے گا ۔🙆 ♂️ 🤣😂🤣😂🤣😂🤣😂	1.0
😂😂😂😂😂🤣 لگتا ہے سوہنے منڈے پسند نہیں تم لوگوں کو 🙊🙊😂	0.0
*اے بنتِ ہوا ... *❤️🥰 *تاج سے بھی زیادہ سجتا ہے..* *حجاب تم پر ... *🌺🌸🥰	0.0
ڈاکو اور چپڑاسی وغیرہ تو حکومتی بینچوں پر بیٹھے ہیں 😁 اس لیے مجبوری ہے کہ لوھے کو لوھا ھی کاٹتا ہے	1.0
پنکھا بھی برداشت نہیں ہوتا ، پنکھا نہ ہوا نشئی عمران نیازی ہو گیا 😂🤣😁	1.0
یہیں ختم ہے بحث معیار حسن جو دل لے گیا ، دلربا ہو گیا۔ 🍂 اردو_زبان	0.0
👍👍 لفظ میں وزن بڑھایا اپ نے	0.0
😍😍😍😍ہائے 👌👌👌👌👌میں بھی پہنی ہوئی😜😋😋😋	0.0
👈سونے سے پہلے ریٹویٹ کریں 👈 1 گھنٹے کے بعد لسٹیں بناؤں گی 👈 انشااللہ 200 فالوورز کا یقینی اضافہ بنائیں 👈 ابھی دیر نہ کریں جلدی سے ریٹویٹ کریں 👈 ریٹویٹ کر کے ایک دوسرے کو فالو کریں 👈اور اپنا ہینڈل مینشن کر دیں مارخورز	0.0
دل کو بہلانے کو خیال اچھا ہے غالب 😂	0.0
مارخورز اج نائٹ سب چھوٹے اکاونٹ والوں کی پروموشن جاری ہے پروموٹ ہونا چای ہو گئتے ہیں تو بس اپکو ریٹویٹ کرنا ہے 💯	0.0
گنجے چور کو کوٸی سیریس نہیں لیتا 	0.0
 ایک کروڑ نوکریاں 50 لاکھ گھر نہ ملنے پر عوام ناراض مت ہوں کیونکہ ایک ماہ بعد وزیر اعظم خود بے روزگار ہونے والے ہیں۔ 😂…	1.0
تسی آپے حل کرو 😂😂	0.0
بہت خوب واہ	0.0
خوش رہو پیاری لڑکی اور ہیپی والا برتھ ڈے  HBDUmama 	0.0
🔥کسی کی شاگردگی کا شوق نہیں ہمیں.. 🔥اسی لیے اپنے نام سے جانے جاتے ہیں.. 🙏🏻	0.0
ہاہاہا پختون جو ہے 😁	1.0
دنیا میں موٹاپا وہ واحد چیز ہے جو دوسروں کے پاس دیکھ کر جلن نہیں ہوتی۔😂😂😂😂🙈🙈🙈🙈🙈🙈	1.0
